id,playlist_id,title,description,thumbnails,_relatedVids,tags,categoryId,topicCategories,publishedAt,viewCount,likeCount,favoriteCount,commentCount,privacyStatus,license,publicStatsViewable,embeddable,madeForKids,_DOI/Github link,_URL,Notes,Last editor
gkxFw_B1K8U,,Fundamentals of Active Inference (Namjoshi) ~ Meeting #2 ~ 2/2/2023 ~  Chapter 1 Discussion,https://www.activeinference.org/,https://i.ytimg.com/vi/gkxFw_B1K8U/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"2/2/2023, 2:37 PM",33,0,0,0,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=gkxFw_B1K8U,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,Bert Berkers
cFQ-WrITQsc,,"Active Inference Institute ~ Board of Directors Meeting #2, Feb. 1, 2023",https://www.activeinference.org/,https://i.ytimg.com/vi/cFQ-WrITQsc/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"2/1/2023, 11:19 AM",3,0,0,0,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=cFQ-WrITQsc,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
yNZg5b63hb8,,"Active Inference BookStream #001.08 ~ ""Governing Continuous Transformation""","Governing Continuous Transformation
Re-framing the Strategy-Governance Conversation
Bijan Khezri (2022)
https://link.springer.com/book/10.1007/978-3-030-95473-4

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/yNZg5b63hb8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 10:10 PM",146,3,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=yNZg5b63hb8,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
Z7Z29pu6NnY,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 4 (Chapter 2 pt. 1),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/Z7Z29pu6NnY/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 10:11 AM",151,3,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=Z7Z29pu6NnY,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
8OT2EC-l0N4,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 3 (Appendix A + Appendix B + 2nd hour discussion),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/8OT2EC-l0N4/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 10:11 AM",136,3,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=8OT2EC-l0N4,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
7Ti-r8f15So,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 23 (Chapter 10, part 1)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd https://www.activeinference.org/",https://i.ytimg.com/vi/7Ti-r8f15So/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 10:10 AM",33,1,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=7Ti-r8f15So,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
JJaQ0F81Ucs,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 5 (Chapter 2 pt. 2),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/JJaQ0F81Ucs/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 10:10 AM",79,2,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=JJaQ0F81Ucs,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
dLWepm5noE8,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 19  (Chapter 8, part 1)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd https://www.activeinference.org/",https://i.ytimg.com/vi/dLWepm5noE8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:01 AM",20,1,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=dLWepm5noE8,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
DrNJfmf_IdA,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 24 (Chapter 10, part 2)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd https://www.activeinference.org/",https://i.ytimg.com/vi/DrNJfmf_IdA/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",16,1,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=DrNJfmf_IdA,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
GYBF_c-ajgI,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 22 (Chapter 9, part 2)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd https://www.activeinference.org/",https://i.ytimg.com/vi/GYBF_c-ajgI/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",16,1,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=GYBF_c-ajgI,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
HCuGxvefPOE,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 21 (Chapter 9, part 1)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd https://www.activeinference.org/",https://i.ytimg.com/vi/HCuGxvefPOE/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",9,2,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=HCuGxvefPOE,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
QvAApEfYBmk,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 20 (Chapter 8, part 2)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd https://www.activeinference.org/",https://i.ytimg.com/vi/QvAApEfYBmk/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",14,1,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=QvAApEfYBmk,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
wNrcVOKwpOY,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 18  (Chapter 7, part 2)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd https://www.activeinference.org/",https://i.ytimg.com/vi/wNrcVOKwpOY/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",8,2,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=wNrcVOKwpOY,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
8HKcr0bOLG4,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 17 (Chapter 7, part 1)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd https://www.activeinference.org/",https://i.ytimg.com/vi/8HKcr0bOLG4/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",18,1,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=8HKcr0bOLG4,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
8DlXH6Wk_h8,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 16 (Chapter 6, part 2)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd https://www.activeinference.org/",https://i.ytimg.com/vi/8DlXH6Wk_h8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",36,1,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=8DlXH6Wk_h8,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
4q-UYQMMrDg,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 15 (Chapter 6, part 1)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd https://www.activeinference.org/",https://i.ytimg.com/vi/4q-UYQMMrDg/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",24,2,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=4q-UYQMMrDg,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
ogvzkg-0qjY,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 14 (Welcome back, starting of Chapters 6-10)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd activeinference.institute",https://i.ytimg.com/vi/ogvzkg-0qjY/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",14,2,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=ogvzkg-0qjY,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
Cd6rz0HzOe8,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 13 (Feedback, Next steps, Projects)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/Cd6rz0HzOe8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",31,3,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=Cd6rz0HzOe8,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
kpBrzN8X1ZA,,"ActInf Textbook Group ~ Cohort 1 ~ Meeting 12 (Review, Questions, Feedback)","Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/kpBrzN8X1ZA/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",16,1,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=kpBrzN8X1ZA,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
ZATda5W08qY,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 11 (Chapter 5 pt. 2),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/ZATda5W08qY/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",35,2,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=ZATda5W08qY,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
NT30pJ_sb6A,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 10 (Chapter 5 pt. 1),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/NT30pJ_sb6A/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",21,2,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=NT30pJ_sb6A,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
rvwMeZpA91U,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 9 (Chapter 4 pt. 2),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/rvwMeZpA91U/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",38,3,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=rvwMeZpA91U,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
08iZGLAqI8E,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 8 (Chapter 4 pt. 1),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/08iZGLAqI8E/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",41,3,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=08iZGLAqI8E,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
MXbknE8EZp0,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 6 (Chapter 3 pt. 1),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/MXbknE8EZp0/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",42,1,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=MXbknE8EZp0,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
pJy1M1RnirA,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 2 (Chapter 1),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/pJy1M1RnirA/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",195,4,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=pJy1M1RnirA,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
ogV63M3uTlQ,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 1 (Onboarding),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/ogV63M3uTlQ/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,"https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Strategy_video_game","1/31/2023, 8:00 AM",289,7,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=ogV63M3uTlQ,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
AKeKLERgmQA,,ActInf Textbook Group ~ Cohort 1 ~ Meeting 7 (Chapter 3 pt. 2),"Learn more about the Textbook Group and register for an upcoming cohort: 
https://www.activeinference.org/education/textbook-group

Full Cohort 1 playlist (May-November 2022): 
https://www.youtube.com/playlist?list=PLNm0u2n1Iwdq74rPEYLx4VwYCI_QiXbEd http://activeinference.org/",https://i.ytimg.com/vi/AKeKLERgmQA/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/31/2023, 8:00 AM",52,1,0,0,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=AKeKLERgmQA,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
Fh1e4sKh3Vs,,ActInf ModelStream #008.1 ~ Tom Ringstrom ~ Reward is Not Necessary,"Reward is Not Necessary: A Compositional Theory of Self-Preserving Agents with Empowerment Gain Maximization (2022)
https://arxiv.org/abs/2211.10851
Thomas J. Ringstrom

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/Fh1e4sKh3Vs/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/27/2023, 7:00 AM",527,25,0,13,public,youtube,true,true,false,,https://www.youtube.com/watch?v=Fh1e4sKh3Vs,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
SHOTZXwa_sY,,Fundamentals of Active Inference (Namjoshi) ~ Meeting #1 ~ 1/26/2023 ~ Onboarding and Chapter 1,https://www.activeinference.org/,https://i.ytimg.com/vi/SHOTZXwa_sY/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"1/26/2023, 2:08 PM",60,2,0,0,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=SHOTZXwa_sY,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,Bert Berkers
0_yvUA0lsdI,,"Active Inference BookStream #001.07 ~ ""Governing Continuous Transformation""","Governing Continuous Transformation
Re-framing the Strategy-Governance Conversation
Bijan Khezri (2022)
https://link.springer.com/book/10.1007/978-3-030-95473-4

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/0_yvUA0lsdI/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/24/2023, 9:59 PM",50,2,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=0_yvUA0lsdI,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
tbHZC6D39C4,,ActInf GuestStream #035.1 ~ Jordan Hall & Matthew Pirkowski,"Jordan Hall
@JordanGreenhall 
https://twitter.com/jgreenhall?
https://medium.com/@jordangreenhall

Matthew Pirkowski
@MatthewPirkowski 
https://twitter.com/MattPirkowski


Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/tbHZC6D39C4/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Society,"1/24/2023, 8:30 PM",900,38,0,14,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=tbHZC6D39C4,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
9IPx38SHGqw,,"ActInf GuestStream #034.1 ~ Avel Guénin-Carlut ~ ""Physics of Creation""","""Physics of Creation - Can the Free Energy Principle ground the construction of physical statespaces?""
Avel GUÉNIN--CARLUT 
https://avelguenin.github.io/

https://osf.io/68947/
Physics of creation - Symmetry breaking, (en)active inference, and unfolding statespaces
Avel GUÉNIN--CARLUT 

Includes discussion with:
Alexi Rozanski 
Maxwell Ramstead

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/9IPx38SHGqw/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/24/2023, 12:16 AM",368,15,0,1,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=9IPx38SHGqw,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
SBajH9HIX3g,,"SUMO installation ~ Adam Pease (and Dave, Tim, Daniel)",https://www.activeinference.org/,https://i.ytimg.com/vi/SBajH9HIX3g/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"1/19/2023, 5:34 AM",10,0,0,0,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=SBajH9HIX3g,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
uX8iSoDR83g,,Active Inference ModelStream #007.2 ~ pymdp,"pymdp
Python package for simulating active inference agents
https://pymdp-rtd.readthedocs.io/en/latest/
pymdp: A Python library for active inference in discrete state spaces
https://arxiv.org/abs/2201.03904
Conor Heins & Daphne Demekas 

Notebook used in the video:
https://colab.research.google.com/drive/1TQjRhCBHPeZd9vTktlp5sx00GeQEjZHf?usp=sharing

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/uX8iSoDR83g/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"1/18/2023, 8:22 PM",436,12,0,4,public,youtube,true,true,false,,https://www.youtube.com/watch?v=uX8iSoDR83g,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
